name,latitude,longitude
Gohrag Shahani,25.77437,62.19764
Gohrag-i-Daf,25.66533,62.20811
Gohram,26.77006,64.14704
Gohram Kili,28.42344,67.32505
Gohrami,26.96632,64.81931
Gohrani Kili,28.30921,67.37452
Goimio Goth,25.9333,67.32071
Gokdani,25.99376,62.96062
Goklot,27.54396,65.70973
Gokurt,29.55787,67.47613
Gola,28.89819,67.49936
Gola,28.34128,68.33178
Gola,29.26544,67.82556
Gola Musa,28.48422,68.3674
Gola Ram,29.09456,63.92124
Gola Shah Hok,26.14384,66.56259
Golah Long,29.03215,67.80091
Golah Muhammad Umer,29.02937,67.75306
Golai,25.70982,66.60926
Golani,26.05913,62.77089
Golo,28.88954,67.59187
Gom,29.01666,66.59008
Gomazgi,29.38671,65.92373
Gonanari,28.46844,68.78938
Gonanki Bazar Deh,26.58677,63.13059
Gonap,28.01389,66.30556
Gondi,25.23529,63.37987
Gonga,27.77008,66.5217
Goni,27.89162,66.75311
Goni,27.47024,65.91093
Goni,27.47088,66.58858
Goni Bent,28.24124,66.68257
Goni Damb,27.68686,66.26264
Gonjaik,25.88415,62.67253
Gonki,26.03259,63.35027
Gonzh,26.43991,63.29137
Gor,29.26156,67.77488
Gora,27.79686,66.83931
Gorai,31.19352,70.08375
Gorandani,25.29031,62.4864
Gorangai,30.94962,66.99129
Gorani,28.23827,67.27875
Gorani,29.4961,66.80438
Gorawa,27.92074,66.5203
Gorbandi,28.60861,64.98694
Gorcop,25.8763,63.5345
Gorej,28.88911,67.48583
Gorgul,30.61397,69.0974
Gorh,31.16754,68.58825
Gori,26.03389,62.77936
Gori Singh,28.0096,66.51675
Gorian,30.69851,67.13323
Gorich Categ,27.24207,63.2606
Gorjak,26.98409,64.13688
Gorjak Mathag,26.99761,65.49191
Gorkai,27.16333,65.64779
Gorkhai,30.56983,69.11511
Gorkhai,30.56568,69.11932
Gornag,26.15647,62.2219
Gornag Bazar,26.52671,63.13873
Goroad,28.94656,66.5422
Gorpag Bazar,25.69763,62.41625
Gorran,27.92682,66.50705
Goru,28.4475,66.57523
Goru Bidring,27.81225,66.82088
Goru Dhal,27.81484,66.8459
Gorunz Bazar,26.83585,63.50131
Gosa,31.03333,69.5
Got Sher Khan,25.63333,66.95
Goth Abad Magsi,28.32189,67.65548
Goth Abbas,25.00944,66.73703
Goth Abbas,25.68917,66.23949
Goth Abbas,24.95059,66.74393
Goth Abbu,25.1682,66.84876
Goth Abbu,26.08766,66.81543
Goth Abdu,25.31007,67.0991
Goth Abdul,26.20463,67.16916
Goth Abdul Aziz Khan,28.55505,68.50762
Goth Abdul Aziz Khoso,28.44099,68.35332
Goth Abdul Brahui,27.15363,67.06571
Goth Abdul Fateh,28.51374,68.48496
Goth Abdul Ghafur,28.97785,67.63943
Goth Abdul Ghafur,28.42507,67.94999
Goth Abdul Ghani,28.13678,67.89605
Goth Abdul Ghani,28.60797,68.46157
Goth Abdul Ghani,28.47067,68.58479
Goth Abdul Ghani,28.44419,68.75786
Goth Abdul Hadi,27.97375,67.38478
Goth Abdul Hadi Marri,27.89803,67.37901
Goth Abdul Haji,25.39416,67.13399
Goth Abdul Hamid,28.35917,67.91086
Goth Abdul Hamid Lakkati,28.4242,67.9156
Goth Abdul Hasab Umrani,28.54179,68.36841
Goth Abdul Jabbar,28.12527,67.89744
Goth Abdul Karim,28.82958,68.0808
Goth Abdul Karim,26.20955,66.80363
Goth Abdul Karim,26.794,66.28503
Goth Abdul Karim,28.47598,68.42853
Goth Abdul Karim Bhangar,28.6761,68.32705
Goth Abdul Karim Jakhrani,28.95409,68.25534
Goth Abdul Khaliq,28.21291,67.96955
Goth Abdul Khaliq Jamali,27.963,67.71829
Goth Abdul Khaliq Umrani,28.55483,68.4244
Goth Abdul Majid,25.07121,66.96992
Goth Abdul Majid,28.42141,68.0267
Goth Abdul Majid,28.49801,68.27737
Goth Abdul Majid Khoso,28.59373,68.45606
Goth Abdul Malik Baghdad,28.56746,68.26288
Goth Abdul Malik Pandrani,28.5615,68.29644
Goth Abdul Nabi,26.45078,67.0814
Goth Abdul Nabi,28.45693,68.35539
Goth Abdul Qadar,28.66535,68.54099
Goth Abdul Rahim,28.01495,67.90164
Goth Abdul Rahim,26.59511,66.32699
Goth Abdul Rahim,25.58517,66.71989
Goth Abdul Rahim,26.39016,67.02919
Goth Abdul Rahim,25.6601,67.08029
Goth Abdul Rahim Gabol,28.83433,68.10408
Goth Abdul Rahman,28.51853,68.44891
Goth Abdul Rahman,25.32524,66.74139
Goth Abdul Rahman,28.42057,68.04878
Goth Abdul Rahman,26.51576,66.34978
Goth Abdul Rahman Mangrio,28.55709,68.37924
Goth Abdul Rahman Qaisarani,25.85513,66.46276
Goth Abdul Rashid,28.46958,68.30844
Goth Abdul Rashid,28.44602,68.2928
Goth Abdul Rauf Khan,28.5764,68.57522
Goth Abdul Razzaq,28.37279,68.33805
Goth Abdul Rehman,25.77628,66.39569
Goth Abdul Rehman,25.44742,66.04146
Goth Abdul Rehman Hejwani,28.77782,68.20538
Goth Abdul Sattar Kanrani,28.50535,68.72185
Goth Abdul Wahab Khosa,28.483,68.53432
Goth Abdul Wahid Khan,28.54829,68.51738
Goth Abdullah,25.8784,66.33593
Goth Abdullah,28.42608,68.297
Goth Abdullah,25.04959,66.78323
Goth Abdullah,25.57655,67.27317
Goth Abdullah,26.09624,67.25693
Goth Abdullah,25.13837,66.74156
Goth Abdullah,25.7962,67.36218
Goth Abdullah,26.40742,67.12338
Goth Abdullah,26.39753,67.01733
Goth Abdullah,25.45642,67.12796
Goth Abdullah Angaria,25.87239,66.43874
Goth Abdullah Bazinja,25.11369,66.94969
Goth Abdullah Jatak,27.75658,67.32067
Goth Abdullah Palal,27.97303,67.73219
Goth Abdullah Palal,27.97565,67.69685
Goth Abdullah Raunja,25.88388,66.43626
Goth Abdullah Sori,25.47269,66.6692
Goth Abdur Rahman,25.82194,66.43056
Goth Abdur Rahman,28.77646,68.14333
Goth Abdur Rahman Gadur,26.30997,66.21538
Goth Abrah,28.97173,67.68686
Goth Abu,25.89938,66.59241
Goth Abu Bakar,28.02089,66.2356
Goth Achar,25.21994,66.8683
Goth Achar,25.79234,66.41189
Goth Achar Khan Umrani,28.1479,67.89146
Goth Achar Shaikh,25.05399,66.91602
Goth Achhri,29.09167,68.04722
Goth Adam,28.76138,68.15659
Goth Adam,25.9743,66.38224
Goth Adam,25.71055,66.48364
Goth Adam,25.93674,66.57534
Goth Adam,25.06102,66.73769
Goth Adam,25.09239,66.74498
Goth Adam,25.79759,66.78042
Goth Adam Khan,28.41088,67.61463
Goth Adam Khan,28.77639,68.13251
Goth Adan,25.17434,66.97273
Goth Admani Mahmud Magsi,28.05953,67.60459
Goth Aesho,25.62778,66.04167
Goth Afzal Abad,28.47082,68.08482
Goth Aghwan,28.3863,67.97743
Goth Ahmad,25.56806,66.00833
Goth Ahmad,25.76589,66.25649
Goth Ahmad,25.53548,66.98738
Goth Ahmad,25.21618,66.83855
Goth Ahmad,26.19753,67.12046
Goth Ahmad,25.25,67.08333
Goth Ahmad Ali,25.23944,66.74778
Goth Ahmad Jamot,26.34483,66.33799
Goth Ahmad Khan,28.30115,67.94768
Goth Ahmad Yar,26.66264,67.05399
Goth Ahmadan Bugti,28.57573,68.47301
Goth Ahmed,26.33873,67.02426
Goth Ahmed Baluch,25.88793,66.45514
Goth Ahmed Shah,25.86691,66.44429
Goth Ahtisham Khan,28.62999,68.61694
Goth Ajab Shaikh,25.61683,66.69705
Goth Ajam,28.16949,67.56801
Goth Akbar Brahui,27.165,67.10099
Goth Akbar Khan Khosa,28.50229,68.63363
Goth Akbar Khan Khoso,28.6414,68.47091
Goth Akbar Shah,28.0763,67.89517
Goth Akbar Umrani,28.38701,68.01427
Goth Akhtar Hasan Shah,28.56763,68.34327
Goth Akhtiar Khan,28.48764,68.45892
Goth Alam Din Bugti,28.49316,69.12389
Goth Alhiar Khan,28.28456,67.57191
Goth Ali,25.56706,67.05665
Goth Ali,25.06235,66.74903
Goth Ali,25.07928,66.73272
Goth Ali,25.09658,66.77122
Goth Ali,25.12351,66.73593
Goth Ali,25.70755,66.24427
Goth Ali,26.43504,66.20046
Goth Ali,28.59385,68.7095
Goth Ali Akbar Mengal,28.4089,67.91471
Goth Ali Bakhsh,27.98711,67.82225
Goth Ali Bakhsh,28.1494,67.9521
Goth Ali Bakhsh,28.35312,68.29352
Goth Ali Bakhsh,28.30872,67.96419
Goth Ali Bakhsh Pechu,28.79849,68.3419
Goth Ali Dad,25.14175,66.94046
Goth Ali Dad,25.56887,66.68579
Goth Ali Dad Umrani,28.53378,68.29718
Goth Ali Dost,28.44616,68.39602
Goth Ali Dost,28.2707,67.8853
Goth Ali Gul,28.44078,68.26548
Goth Ali Gul,28.14784,67.6846
Goth Ali Gul,28.4076,68.25117
Goth Ali Gul Khan,28.4613,67.9879
Goth Ali Hasan Rustamani,27.21472,67.1524
Goth Ali Ibrahim Shahok,26.04591,66.61344
Goth Ali Jan,28.4484,67.9937
Goth Ali Khan,25.77886,66.79813
Goth Ali Khan,25.02748,66.76884
Goth Ali Khan Brohi,28.10576,67.85866
Goth Ali Khan Laghari,28.12181,67.98861
Goth Ali Mardan Jamali,27.97744,67.73353
Goth Ali Muhammad,25.45303,66.04419
Goth Ali Muhammad,27.92906,67.36218
Goth Ali Muhammad,28.26688,67.62512
Goth Ali Muhammad,25.22132,67.04474
Goth Ali Muhammad,25.76764,66.49729
Goth Ali Muhammad,25.5836,67.22661
Goth Ali Muhammad,25.2292,66.74035
Goth Ali Muhammad,25.22383,66.89629
Goth Ali Muhammad,28.41896,67.58793
Goth Ali Muhammad,25.49875,66.95658
Goth Ali Muhammad,25.71462,66.60172
Goth Ali Muhammad,25.8648,66.2828
Goth Ali Muhammad,26.44503,67.0881
Goth Ali Muhammad,25.91098,66.45865
Goth Ali Muhammad Angaria,25.80697,66.40276
Goth Ali Muhammad Bano,28.486,68.04675
Goth Ali Muhammad Massor,26.26126,66.22121
Goth Ali Muhammad Sheikh,26.03741,66.51597
Goth Ali Muhammad Umrani,28.52605,68.32083
Goth Ali Murad,25.64703,66.79869
Goth Ali Murad,28.22298,68.14787
Goth Ali Murad,28.3885,67.9637
Goth Ali Murad,26.55019,67.06333
Goth Ali Murad,28.19095,67.88454
Goth Ali Murad Bugti,28.41111,68.35923
Goth Ali Murad Jat,28.62424,68.40739
Goth Ali Murad Magsi,27.95371,67.73168
Goth Ali Murad Mamdani,28.01929,67.65612
Goth Ali Nawaz,28.328,67.9498
Goth Ali Nawaz,29.02232,67.6999
Goth Ali Nawaz Khan,28.0568,67.67303
Goth Ali Nawaz Khan,28.65861,68.44879
Goth Ali Nawaz Khan,28.10833,67.87639
Goth Ali Sher,28.47353,68.37315
Goth Ali Sher,28.4504,67.9708
Goth Ali Sher Khan,28.31656,67.909
Goth Ali Wali,29.06402,67.68091
Goth Ali Yar,25.4103,66.60134
Goth Aliabad,28.35343,68.07683
Goth Aliabad,28.187,68.095
Goth Aliyar,29.09167,68.00833
Goth Alla Marri,27.9068,67.37363
Goth Allah Abad,28.52088,68.18905
Goth Allah Abad,28.15938,67.68268
Goth Allah Bachaio,25.70183,66.22997
Goth Allah Bakhsh,28.47379,68.38597
Goth Allah Bakhsh,28.18602,67.88679
Goth Allah Bakhsh,28.22467,67.84783
Goth Allah Bakhsh,25.48563,65.48137
Goth Allah Bakhsh,25.4049,67.01491
Goth Allah Bakhsh,25.85446,66.44851
Goth Allah Bakhsh,25.05933,66.81673
Goth Allah Bakhsh,25.35506,66.91921
Goth Allah Bakhsh,25.32006,67.07862
Goth Allah Bakhsh,28.46232,67.85294
Goth Allah Bakhsh Rind,28.41069,67.88537
Goth Allah Bakhsh Shakuri,28.44738,68.37734
Goth Allah Bakhsh Siyahpad,25.10697,66.97155
Goth Allah Bakhsh Umrani,28.17769,67.8881
Goth Allah Bukhsh,25.57107,66.66329
Goth Allah Bukhshi Jamot,25.70549,66.91272
Goth Allah Dad Khan Misrani,28.3211,67.9078
Goth Allah Dina,26.02808,66.71501
Goth Allah Dino,25.68889,66.22556
Goth Allah Rakha,28.47719,68.42422
Goth Allah Rakha,28.3459,67.9503
Goth Allah Rakhia,28.87453,68.05326
Goth Allah Rakhio,25.61667,67.1
Goth Allah Rakhio,25.78007,66.61155
Goth Allah Rakkha,28.36214,67.89198
Goth Allah Rakkha,25.41508,66.77553
Goth Allah Waraya,28.36784,67.95227
Goth Allah Waraya,28.13528,67.97647
Goth Allahabad,28.30636,67.96764
Goth Allahabad Piral Magsi,27.95505,67.63951
Goth Allahdad,25.09978,66.7827
Goth Allahdad,28.7186,68.3661
Goth Allahdad,28.37838,68.28703
Goth Allahdina,28.19167,67.94167
Goth Allahi Bakhsh,28.38523,68.28781
Goth Allahwala,25.06769,66.91546
Goth Allahyar Khan,28.33972,68.36754
Goth Allahyar Khan,29.36211,67.81089
Goth Allana,26.08508,66.6986
Goth Allana,25.70333,66.23083
Goth Allu,25.68727,67.22754
Goth Allu,25.23681,66.80729
Goth Allu,25.18489,66.77098
Goth Allu,26.81199,66.27513
Goth Allu,25.70852,66.66267
Goth Almas Khan,28.43642,68.37378
Goth Alu,25.20104,66.87374
Goth Alu,25.98221,66.38245
Goth Alu,25.20004,66.85661
Goth Alu,25.97422,66.36294
Goth Alu,25.58031,66.01856
Goth Alu,25.94264,66.26239
Goth Amanullah Khan,28.42923,68.37376
Goth Amanullah Lehri,28.12176,66.16477
Goth Amin,28.45335,68.83897
Goth Amir Bakhsh,28.42025,68.03928
Goth Amir Bakhsh,26.08814,67.35726
Goth Amir Bakhsh,28.66706,68.37464
Goth Amir Bakhsh,26.47424,67.10024
Goth Amir Bakhsh Jogi,27.47267,66.15842
Goth Amir Jan,28.29678,68.01027
Goth Amir Jan Jatak,27.80097,67.34057
Goth Amir Khaskhali,26.10116,67.26374
Goth Amjad Khan,28.61775,68.47314
Goth Ammu,25.73025,66.73033
Goth Amun,25.43941,66.79512
Goth Angara,25.43208,66.72534
Goth Anwar Brahui,27.93414,67.72264
Goth Anyat Khan,28.48865,68.4487
Goth Arab,25.14954,66.79523
Goth Arab,25.94084,67.30391
Goth Arain,29.11367,68.10462
Goth Arbab Khan Subhani,28.44233,67.93715
Goth Arbab Khan Umrani,28.42633,67.92242
Goth Arbab Machhi,28.50883,68.22223
Goth Arif,25.61267,66.15715
Goth Arshad Khan,28.11297,67.90984
Goth Aru,25.6537,66.51558
Goth Arz Muhammad,28.2924,67.86878
Goth Arz Muhammad,28.45372,68.27441
Goth Arz Muhammad Jatoi,28.35737,68.34822
Goth Arz Muhammad Subhani,28.42951,67.92783
Goth Arz Muhammad Umrani,28.35517,68.01968
Goth Arzi,28.19171,67.54684
Goth Asad Ullah Khosa,28.40315,68.34803
Goth Asadullah Khan,28.35117,68.307
Goth Asghar Ali,28.60612,68.48254
Goth Ashfaq Khan Khoso,28.63553,68.40027
Goth Ashraf,28.56605,68.49322
Goth Ataullah Khan,28.288,67.9914
Goth Athai,25.47241,66.8576
Goth Atta Muhammad Brauhi,28.58412,67.74398
Goth Atta Muhammad Chutto,25.91745,66.29484
Goth Atta Muhammad Khan Jamali,28.50925,68.18059
Goth Atta Muhammad Khan Jamali,28.53775,68.21645
Goth Atta Muhammad Mengal,28.03168,67.73491
Goth Atta Muhammad Palal,27.96912,67.73612
Goth Atta Umrani,28.54552,68.30689
Goth Avdul Ghani,28.56461,68.37894
Goth Ayub,25.71004,66.82684
Goth Ayub,25.0834,66.92179
Goth Ayub,25.72546,67.34276
Goth Ayub Khan,28.57441,68.41548
Goth Ayub Khan,28.1926,67.86657
Goth Ayub Shikari,25.69174,66.17921
Goth Azad Khan,28.4754,68.49098
Goth Azad Khan,28.45911,68.07378
Goth Azad Khan Malghani,28.3972,67.961
Goth Azad Mirzani,29.48035,67.98992
Goth Azam Khan,28.5477,68.56244
Goth Azdullah,28.40309,68.35369
Goth Azhar Khan Jat,28.28258,67.43219
Goth Azim,26.3938,67.13872
Goth Azim Jamali,26.23515,67.13948
Goth Azim Khan,28.39285,67.51803
Goth Azim Muhammad,26.46243,67.09159
Goth Azim Muhammad,25.541,67.08582
Goth Aziz Machhi,29.04485,68.16523
Goth Baado Long,26.18216,66.82707
Goth Babal Khan,28.56786,68.43649
Goth Babal Khan Khoso,28.56339,68.47342
Goth Babal Kot,28.45466,67.82083
Goth Babbar,29.39284,67.8678
Goth Bachahal,25.60972,66.03889
Goth Bachaio,25.71821,66.89993
Goth Bachaio,25.65681,66.39315
Goth Bachaio Jamot,25.70321,66.96461
Goth Bachal,28.34373,68.12966
Goth Bachal,25.94124,66.34758
Goth Bachal,25.15255,66.79119
Goth Bachal,25.32278,66.91115
Goth Bachal,25.70889,66.84045
Goth Bachayo Angario,25.4986,65.96987
Goth Bachozo,25.9416,66.27711
Goth Bachu,25.18018,66.86701
Goth Badal Khan,26.52318,67.0973
Goth Badal Khan,28.33591,67.91387
Goth Badal Khan,28.62673,67.4553
Goth Badal Khan Brahui,28.23174,67.99056
Goth Badar,25.26667,67.01667
Goth Baddo,25.49793,66.00698
Goth Baga Pir,28.37481,68.36663
Goth Bagan,28.52113,68.26297
Goth Bager,28.59106,68.53069
Goth Bagga Khan,28.3708,67.8931
Goth Bagh Kishari,26.41164,66.33401
Goth Baghai,29.12742,67.67359
Goth Baghdar,29.19791,68.10141
Goth Bahadar Faqir,28.39833,68.2888
Goth Bahadar Khan,28.45683,68.44426
Goth Bahadar Khan,28.30667,68.01109
Goth Bahadur,25.65417,66.18889
Goth Bahadur Khan,27.98849,67.50062
Goth Bahadur Khan Jhalawani,28.81939,68.16509
Goth Bahram,25.41077,66.75712
Goth Bahram,28.83333,68.11667
Goth Bahwal Khan Brahui,28.18615,67.97475
Goth Bajhi Faqir,29.15638,67.73915
Goth Bakar,25.67439,66.20338
Goth Bakhair,26.01927,66.64567
Goth Bakhar Khan,28.00816,67.6981
Goth Bakhra Khattri,29.06667,68.16667
Goth Bakhshan,28.83333,68.15
Goth Bakhsho Khan,28.44156,68.81917
Goth Bakhtiar Machhi,29.07666,68.0555
Goth Baloch,25.56311,66.63276
Goth Balouch,25.30223,66.70441
Goth Balu,25.02019,66.8642
Goth Balu Khan Bugti,28.57816,68.31901
Goth Baluch,25.4383,66.59019
Goth Bambho,28.96006,68.33002
Goth Banari,28.96462,68.32148
Goth Band,26.27663,66.2462
Goth Bangal Khan,28.23032,67.50429
Goth Bangal Khan,28.08831,67.90591
Goth Bangu Basham,29.14561,68.07272
Goth Bangul Khan Magsi,27.94847,67.72487
Goth Bano Khan,28.4782,68.43162
Goth Bar Khan,28.33233,68.36333
Goth Bara,25.49433,66.55625
Goth Bara Bagh,26.29203,66.30676
Goth Bararat,25.20164,66.86769
Goth Barkat,25.10476,66.76302
Goth Barkhordar,29.26139,68.23225
Goth Baro,28.93165,68.27706
Goth Barro,28.09583,67.89583
Goth Basham,25.24439,66.71575
Goth Bashir Khan,28.46966,68.48641
Goth Bashira,25.1018,66.77241
Goth Bashkan,28.07399,67.92643
Goth Basil,28.60604,68.72401
Goth Baza,25.53333,67.15
Goth Bazu Khan Bugti,28.58236,68.29567
Goth Begari,28.04233,67.59829
Goth Behram,28.43404,68.40775
Goth Behram,28.47375,68.34865
Goth Behram Khan,28.37718,68.07222
Goth Behram Khan,28.34896,68.07191
Goth Behram Khan Umrani,28.4504,68.34335
Goth Bhalar,25.62367,66.42788
Goth Bhand,29.09861,68.00556
Goth Bhand,28.94074,68.06916
Goth Bhand Hamza Khan,29.00443,67.73574
Goth Bhand Muhammad Ashrif,29.00731,67.73196
Goth Bhangani,29.06667,68.01667
Goth Bharo,25.29927,66.7864
Goth Bhawani,25.08182,66.83048
Goth Bhit,26.27818,66.2208
Goth Bhoro,25.92921,66.98821
Goth Bhura Khan Bugti,28.60313,68.37172
Goth Bhutti,25.78306,66.64588
Goth Bilal,25.21002,66.89265
Goth Bira Khan,28.96759,68.23003
Goth Bisham,28.35574,67.98831
Goth Bitcha,25.69904,66.58831
Goth Bokhor,25.55278,66.00972
Goth Bongo Khan Bugti,28.83647,68.38431
Goth Bora Jhal,26.63906,66.31826
Goth Brahui,25.42251,67.13334
Goth Brahui,25.39679,67.15938
Goth Budda,26.08775,66.79899
Goth Budha,28.48658,69.10058
Goth Budha,25.86106,66.63264
Goth Budha Burra,25.77298,66.60161
Goth Bugra,28.73571,67.50186
Goth Buhar,25.62959,66.65715
Goth Burdi,25.81972,66.52535
Goth Burra,25.39444,66.71152
Goth Burra,28.10047,67.68624
Goth Burro,25.44096,66.75457
Goth Cangho,25.87828,67.30398
Goth Chabar,25.72562,66.7889
Goth Chachar,29.0101,68.11308
Goth Chachar,28.31667,68.28333
Goth Chaglo,25.63333,66.20333
Goth Chairman,26.22517,67.13143
Goth Chakar Khan,28.28816,67.5646
Goth Chakar Khan,28.5659,68.38707
Goth Chakar Khan,28.312,67.9667
Goth Chakar Khan,28.09449,67.89419
Goth Chakar Khan Mengal,28.40716,67.95863
Goth Chaker Khan Murri,25.8571,66.78287
Goth Chanal,26.3352,66.20832
Goth Chandar,29.27991,67.77782
Goth Chandey Jo,28.42287,68.00952
Goth Chandia Baloch,29.26716,67.8113
Goth Chandia Khan Lahri,28.39433,67.70914
Goth Chandiawala,28.29172,67.61472
Goth Changar,25.94902,66.57538
Goth Channa Wali,28.55246,68.49074
Goth Charya,27.95129,67.63541
Goth Chatla,25.66865,66.30886
Goth Chazal Abad,28.20355,67.97782
Goth Chhala,28.48228,68.28804
Goth Chhib,26.29669,66.34722
Goth Chhor,25.75128,66.65702
Goth Chhota,25.15741,66.84084
Goth Chhotta Khan,28.25902,68.06334
Goth Chishti,29.26839,67.79309
Goth Chotai,29.46243,67.61037
Goth Chote,26.31055,66.26533
Goth Chothani,28.51768,68.6385
Goth Chotto,26.09181,67.26898
Goth Chukhi Haji Ghulam Nabi Magsi,27.92217,67.6262
Goth Chukhra,28.88357,68.09274
Goth Chura,25.9726,67.31507
Goth Chutta,25.80721,66.6009
Goth Dabu,28.10911,67.79054
Goth Dactor Nawab,28.52252,68.29693
Goth Dad,28.01467,67.52714
Goth Dad Ali Gorshani,28.66752,68.27502
Goth Dad Muhammad,25.67253,66.96793
Goth Dad Muhammad,25.64748,66.85524
Goth Dad Muhammad,28.37599,67.97395
Goth Dad Muhammad,25.67734,66.40415
Goth Dadah,25.47319,67.18248
Goth Dadu,25.1641,66.84289
Goth Dadu,25.00521,66.83595
Goth Dadu,25.26876,67.09408
Goth Dadu Khan Umrani,28.52435,68.28135
Goth Dagari,25.22187,66.95767
Goth Dahni Bakhsh,26.35781,67.15896
Goth Damb,25.44951,66.56929
Goth Dangia Muhammad,28.60307,68.51767
Goth Dani Bakhsh,25.69098,67.25179
Goth Daro Khan,25.15615,66.94297
Goth Darya Khan,25.37773,67.0812
Goth Darya Khan,25.96121,67.27579
Goth Darya Khan Rotani,28.32104,67.53059
Goth Dashti Khan Muhammad,28.3423,67.933
Goth Data Khan,28.50578,68.69988
Goth Daud,25.79,66.39722
Goth Daud Khan,28.49422,68.4398
Goth Dauli,29.09778,68.09083
Goth Daupahi,29.4512,68.02077
Goth Dava,28.82093,67.6743
Goth Deru,25.03068,66.77294
Goth Dhamnani,25.82376,66.66035
Goth Dhani Bakhsh,25.34872,66.94026
Goth Dhani Bakhsh,28.0724,67.92139
Goth Dhani Bakhsh,28.19776,67.55052
Goth Dhani Bakhsh,25.80294,67.35064
Goth Dhani Bakhsh Brahui,28.03155,67.72706
Goth Dhani Bukhsh,26.34572,66.59118
Goth Dheran Faqir,28.33842,68.31477
Goth Dil Murad,28.39924,68.04044
Goth Dilawar,28.24084,67.51956
Goth Dilawar Khan,28.29,67.9714
Goth Dildar,29.18356,67.71692
Goth Dildar,25.64615,66.06404
Goth Dilmurad,29.25949,68.19605
Goth Dilshad,29.03686,68.1474
Goth Din Muhammad,25.55731,66.83463
Goth Din Muhammad,25.76715,66.58946
Goth Din Muhammad,25.72654,66.94491
Goth Din Muhammad,25.47399,66.7072
Goth Din Muhammad,28.55922,68.4531
Goth Din Muhammad,28.50108,68.36668
Goth Din Muhmmad,26.04937,67.28535
Goth Dina Khan Jamali,28.09743,67.86483
Goth Dinar,28.74928,68.11631
Goth Dinar,29.26877,67.82372
Goth Dinar,28.75,68.36667
Goth Dinar,25.83165,66.28339
Goth Dino,28.12972,67.72525
Goth Dino,25.8966,66.43839
Goth Dirgh,28.28469,68.17692
Goth Ditta Machhi,28.60964,67.60313
Goth Dittu,29.3829,67.87068
Goth Doctor Rasul Bakhsh,28.3538,67.9008
Goth Doda Khan,28.01375,67.70579
Goth Doda Khan,28.21998,67.90123
Goth Dodo,25.64383,66.1719
Goth Doko Rindi,25.70447,66.07054
Goth Doran Khan Khosa,28.4399,68.59295
Goth Dost Muhammad,28.62942,68.6306
Goth Dost Muhammad Umrani,28.51344,68.25991
Goth Dosu,25.14895,66.81724
Goth Drib Bagh,25.57987,67.19019
Goth Duiwesh,25.64444,66.05972
Goth Dur Muhammad,28.42634,68.4359
Goth Dur Muhammad,28.34771,67.93816
Goth Dur Muhammad,25.10986,66.78539
Goth Durra,25.79742,66.62053
Goth Ehsan Khan Khoso,28.63295,68.49118
Goth Eid Muhammad,28.589,68.47977
Goth Elahi Bakhsh,28.16899,67.86163
Goth Ellahi Bakhsh Sial,27.94417,67.69728
Goth Esbani,28.70868,67.40247
Goth Essa,26.57638,64.6314
Goth Faiz,26.24678,67.09979
Goth Faiz Ali,28.45606,68.3361
Goth Faiz Muhammad,28.43987,68.29501
Goth Faiz Muhammad,28.47502,68.44619
Goth Faiz Muhammad,28.44717,68.26222
Goth Faiz Muhammad,28.27763,68.30526
Goth Faiz Muhammad,26.22913,67.13993
Goth Faiz Muhammad Sabra,26.04217,66.49593
Goth Fakhar,28.52535,68.4379
Goth Faqir Muhammad,25.83732,66.1258
Goth Faqir Muhammad,25.13644,66.9965
Goth Faqir Muhammad Gadur,26.27038,66.22078
Goth Faqir Muhammad Mogsi,28.31744,67.92666
Goth Faqir Pasind,28.45825,68.40646
Goth Farid Khan,28.03207,67.81876
Goth Farid Khan Umrani,28.53417,68.2688
Goth Fateh,26.08135,66.60617
Goth Fateh Machhi,29.09167,68.11667
Goth Fateh Muhammad,25.91679,66.46622
Goth Fateh Muhammad Gwaranja,26.4496,66.20013
Goth Fatu,25.47787,65.91916
Goth Fayyaz Muhammad,28.36899,67.94823
Goth Fazal,26.35647,67.03889
Goth Fazal Magsi,27.96082,67.64216
Goth Fazil Muhammad Badduzai,29.09711,68.09122
Goth Feroz,25.80694,66.65417
Goth Feroz Khan,28.0642,67.95025
Goth Firoz Khan,28.48333,68.71667
Goth Foz Ali Katohar,28.59955,68.30424
Goth Gabol,28.86526,68.09256
Goth Gadani Chauk,25.11826,66.78802
Goth Gadrah,28.00565,67.51849
Goth Gajjar Khan,28.04378,67.54515
Goth Gangga Khan,26.47058,66.22028
Goth Ganj Bakhsh,25.50151,64.2178
Goth Ganjdad,25.04843,66.7206
Goth Gario,25.82964,66.94976
Goth Gauhar Khan,25.44028,66.04306
Goth Gazi Khan,28.37545,68.01537
Goth Gegani,28.39623,68.07895
Goth Ghabban,28.58333,68.48333
Goth Ghangu,29.46495,67.57973
Goth Ghani Gorshani,28.67506,68.27065
Goth Ghatta,25.61111,66.17361
Goth Ghazi Khan,29.1156,68.16671
Goth Ghous Bakhsh,29.26013,67.6472
Goth Ghous Bakhsh,28.42394,68.06293
Goth Ghous Bakhsh Mengal,28.06824,67.75848
Goth Ghous Bukhsh Gola,28.47472,68.57771
Goth Ghulam,24.91986,66.71129
Goth Ghulam Ahmed,25.9589,66.97864
Goth Ghulam Ali,25.05307,66.74419
