name,latitude,longitude
Bahndi,33.81213,73.7101
Bahndi Namb,33.8672,73.61599
Bai Dhara,33.89749,74.01482
Baig Ali,33.10342,73.88133
Baihk,34.77816,75.0877
Baihk,33.85538,73.66239
Baikh,33.87745,73.77212
Baikra,33.08955,73.53137
Bailgaran,34.44447,73.69214
Baili,34.32072,73.64
Bain,33.69411,73.9369
Bain,33.96309,74.12863
Baindar,33.82965,73.69943
Bains,33.03105,73.79471
Bains,33.19968,73.85765
Baira,33.05609,74.06351
Bairian Bazar,33.88412,73.66613
Baith,33.78376,73.56974
Baitran,33.72842,73.73939
Bajar,33.18751,73.80422
Bajjar,33.18889,73.80826
Bajla,34.32716,73.63563
Bajla,34.19528,73.53222
Bakhi,34.04572,73.80174
Bakka,34.25037,73.53237
Bakut,34.1216,73.88083
Bakwali,34.87304,74.1959
Bal,33.32382,73.61412
Bal Brahmanan,33.34396,73.95754
Bal Charkhian,33.3556,73.97433
Bala Gala,33.1424,73.74525
Bala Seri,34.75484,74.14137
Balak Phana Bandi,34.3759,73.45894
Balapir,34.3675,73.4663
Balari,33.87211,73.65857
Balawali Dhok,33.87545,74.21772
Balgpur,33.00426,73.80891
Bali,33.95917,73.53983
Baliala,33.75549,73.74543
Balian Poth,33.91222,73.80213
Baliari,33.92179,73.61793
Balimah,33.39914,73.56741
Baliyam,33.30056,73.50691
Balmi,33.42317,74.08099
Balsuri,34.45039,73.55481
Baluch,33.64548,73.81585
Baluha,33.79775,73.7556
Balwara,33.07699,73.87158
Bambli,33.93295,74.08281
Bamkot,34.40281,73.64001
Ban,34.5233,73.54884
Ban,33.89692,74.22445
Ban,34.4952,73.72689
Ban,34.42809,73.60554
Ban,34.41826,73.53675
Ban,34.38171,73.67906
Ban Chirran,32.92635,74.30773
Ban Jausa,33.8048,73.79068
Ban Khawra,34.23139,73.78681
Ban Kurman,33.12863,73.74623
Bana,33.30924,74.06258
Banala,33.50594,74.10816
Banamula,34.32192,73.82709
Banar ki Dhok,33.47225,73.8941
Banash,34.72588,74.97893
Banatian,33.15785,74.0663
Band,33.84591,73.73499
Band Baihk,34.8321,74.60789
Banda Buildhar,34.32733,73.8781
Banda Mahli,34.56534,73.54285
Bandi,33.88867,73.95957
Bandi,33.93498,73.75926
Bandi,34.45763,73.48445
Bandi,33.95289,73.54855
Bandi,33.85748,74.05216
Bandi,33.67558,73.60402
Bandi Abbaspur,33.81349,73.97736
Bandi Baihk,34.83545,74.61281
Bandi Bajaran,34.27845,73.62069
Bandi Bala,34.18556,73.85344
Bandi Bala,34.04612,73.8698
Bandi Chakkan,34.16638,73.85821
Bandi Faqir Muhammad,34.346,73.54327
Bandi Gorsian,34.22672,73.78919
Bandi Hajam,34.08822,73.89512
Bandi Mir Hamdani,34.39746,73.47053
Bandi Mohri,34.14593,73.77385
Bandi Saiyidan,34.13157,73.84422
Bandi Saman,34.37903,73.4509
Bandi Siftu,34.22917,73.63611
Bandi Sochian,34.20346,73.80903
Bandi Suleji,34.24356,73.82086
Bandia Baihk,34.79877,74.62731
Bandial,34.73977,74.06646
Bandiala,33.26399,73.53924
Bandian,34.75049,73.99098
Bandla,33.76111,73.63125
Bandor,33.16063,73.83571
Bandral,33.16293,73.78605
Bandral,33.15659,73.78522
Bandran Khalas,33.3146,73.96301
Bane,33.87831,74.23655
Bang,33.04458,74.05301
Bang,33.47306,73.9077
Bangang,33.365,74.08483
Bangang,33.36292,74.0696
Bangas Baihk,34.58639,73.70558
Banghore,33.95139,73.97093
Bangla Band,34.71074,74.95581
Bangora,33.09825,73.9957
Bangran,34.20191,73.79681
Banhatar,34.44128,73.61241
Banhera,33.52509,73.85065
Banhil,33.4626,73.61905
Bani,34.35515,73.69745
Bani,33.90286,74.13837
Bani,34.5248,73.86031
Bani,34.51904,73.82322
Bani,34.53487,73.81768
Bani Khetar,34.41386,73.66941
Bani Manhasan,34.04728,73.78505
Bani Nagala,33.43489,73.99518
Bani ni Baikh,33.87776,73.83026
Banian,32.81958,74.37401
Banian,34.23783,73.52886
Banibona,33.33843,74.08079
Banj Kheter,34.18622,73.80078
Banjaman,33.58564,73.87042
Banjor,33.55975,74.12047
Banjuta,33.67227,73.76157
Bank Yadar,34.45124,73.67686
Bankherwali,34.73161,74.04921
Banna Mera,33.24211,73.82829
Banni,34.04236,73.75355
Banni,34.33652,73.6097
Banni Langrial,34.11159,73.75936
Bano,33.51583,73.82237
Banri,34.87078,74.20176
Banri,34.81059,74.14413
Banri,34.52987,73.46148
Banrwali,34.78033,74.47901
Bant Guchha,34.19293,73.82814
Bantal,34.20472,73.92283
Bantar Dhok,33.97387,73.95149
Banth,33.11764,73.50604
Bantha,33.1664,74.01826
Banwah Baihk,34.53576,73.7458
Banwali,34.39804,73.60005
Banwali Baihk,34.67377,74.13508
Banyah,33.26228,73.9468
Bara,32.90372,74.23734
Bara,34.00261,74.00176
Bara Goth,34.81605,74.59562
Bara Khet,33.81688,74.00336
Bara Khetar,33.90322,73.61073
Bara-wala Khu,33.1071,73.65926
Barachhien,32.99715,73.98764
Barah,33.56639,74.04302
Baral,33.11303,73.61558
Baral,33.64427,73.68894
Barala,32.96804,74.3034
Barala,33.06427,73.69874
Barali,33.46505,73.87587
Barani Gakhri,32.94321,74.3097
Barasi,34.85884,74.21202
Barata Gala,33.29648,74.03529
Baratla,33.3441,73.90843
Barawan,34.70417,74.1875
Barban,33.16252,73.69665
Bardi,33.81329,73.60107
Barean Simari,34.43897,73.80896
Barhad,33.6316,73.98335
Barheng,32.92509,74.07577
Bari,34.47303,73.82079
Bari,34.06066,73.82368
Bari,33.73815,73.83779
Bari,34.42333,73.6101
Bari Ara,33.95797,74.20895
Bari Baihk,34.04945,73.89365
